frame_etg frame_gar X Y event_type code
316 263 411.57 253.12 Fixation 1134733087
316 263 410.66 250.28 Fixation 1134749882
317 264 411.90 248.90 Fixation 1134766372
317 264 411.76 247.48 Fixation 1134782963
318 265 413.42 246.39 Fixation 1134799647
318 265 413.25 243.26 Fixation 1134816229
318 265 414.80 242.15 Fixation 1134832597
319 266 417.43 239.39 Fixation 1134849230
320 267 418.25 239.02 Fixation 1134865988
320 267 417.69 236.79 Fixation 1134882599
321 268 418.26 237.42 Fixation 1134899010
321 268 418.44 235.29 Fixation 1134915809
322 268 419.86 233.94 Fixation 1134932232
322 268 421.16 232.23 Fixation 1134948968
322 268 421.08 231.69 Fixation 1134965482
323 269 422.73 228.78 Fixation 1134982170
324 270 423.56 226.10 Saccade 1134999382
324 270 445.61 230.72 Saccade 1135015267
324 270 447.30 230.31 Fixation 1135031846
325 271 450.17 229.10 Fixation 1135048412
325 271 452.68 229.31 Fixation 1135065080
325 271 453.60 227.33 Fixation 1135081719
326 272 455.70 226.90 Fixation 1135098250
326 272 456.52 224.05 Fixation 1135114740
327 273 456.57 221.98 Fixation 1135131313
327 273 456.52 220.56 Fixation 1135148092
328 273 456.89 219.90 Fixation 1135164676
328 273 457.67 215.44 Fixation 1135181185
329 274 457.82 214.94 Fixation 1135197824
329 274 457.90 214.48 Fixation 1135214446
329 274 459.98 213.22 Fixation 1135230972
330 275 459.93 212.57 Fixation 1135247746
331 276 461.32 210.89 Fixation 1135264219
331 276 461.51 210.01 Fixation 1135280802
332 277 462.41 209.67 Fixation 1135297455
332 277 464.07 209.78 Fixation 1135314124
333 278 464.43 210.18 Fixation 1135330448
333 278 464.86 209.70 Fixation 1135347077
333 278 465.59 210.15 Fixation 1135363782
334 278 466.33 210.37 Fixation 1135380307
335 279 465.78 211.34 Fixation 1135396781
335 279 465.79 211.51 Saccade 1135413399
335 279 425.39 218.67 Saccade 1135430056
336 280 352.84 221.72 Saccade 1135446678
336 280 324.35 218.64 Saccade 1135463188
337 281 324.13 215.73 Fixation 1135479792
337 281 323.64 215.50 Fixation 1135496593
338 282 322.23 214.10 Fixation 1135513064
339 283 322.04 213.74 Fixation 1135529648
339 283 321.14 215.41 Fixation 1135546172
340 283 322.13 216.68 Fixation 1135562823
340 283 321.43 217.94 Saccade 1135579399
341 284 320.98 222.32 Saccade 1135596025
341 284 309.17 215.86 Saccade 1135612528
341 284 305.93 216.77 Fixation 1135629161
342 285 303.89 214.11 Fixation 1135645806
343 286 302.99 212.81 Fixation 1135662403
343 286 300.61 215.09 Fixation 1135678923
344 287 300.97 215.19 Fixation 1135695539
344 287 299.08 214.59 Fixation 1135712183
345 288 297.26 213.97 Fixation 1135728813
345 288 296.32 214.83 Saccade 1135745486
346 288 271.80 208.18 Saccade 1135762144
346 288 234.55 190.51 Saccade 1135778751
347 289 221.32 187.69 Saccade 1135795292
347 289 217.62 183.15 Fixation 1135811954
347 289 216.36 179.63 Fixation 1135828356
348 290 207.14 174.70 Fixation 1135845113
349 291 208.46 172.25 Fixation 1135861671
349 291 204.90 171.57 Fixation 1135878284
349 291 204.79 171.33 Saccade 1135894799
350 292 254.04 183.79 Saccade 1135911462
351 293 373.08 226.00 Saccade 1135927963
351 293 446.42 248.46 Saccade 1135944571
351 293 456.35 249.50 Saccade 1135961327
352 293 459.47 250.13 Fixation 1135977844
352 293 459.65 252.78 Fixation 1135994406
353 294 459.96 254.71 Fixation 1136011059
353 294 461.68 257.25 Fixation 1136027497
354 295 461.73 261.32 Fixation 1136044137
355 296 462.30 264.27 Fixation 1136060858
355 296 462.25 268.08 Fixation 1136077422
356 297 462.75 273.47 Fixation 1136094256
356 297 461.80 280.49 Fixation 1136110597
357 298 462.93 287.95 Fixation 1136127098
357 298 462.93 293.70 Fixation 1136143803
358 298 463.36 298.78 Fixation 1136160478
358 298 463.85 304.58 Fixation 1136177060
359 299 463.28 305.55 Fixation 1136193544
359 299 463.12 306.45 Fixation 1136210161
359 299 462.51 307.10 Fixation 1136226675
360 300 462.96 308.88 Fixation 1136243321
360 300 463.90 308.45 Fixation 1136259950
361 301 465.13 309.27 Fixation 1136276580
362 302 466.00 309.36 Fixation 1136293218
362 302 468.33 309.31 Fixation 1136309827
362 302 471.30 309.46 Fixation 1136326263
363 303 474.09 308.40 Fixation 1136342873
364 303 477.59 308.22 Fixation 1136359611
364 303 480.30 307.69 Fixation 1136376135
365 304 483.86 308.80 Fixation 1136392722
365 304 485.65 308.15 Saccade 1136409310
365 304 463.91 310.91 Saccade 1136425777
366 305 446.39 313.94 Saccade 1136442618
366 305 446.62 313.05 Fixation 1136459120
367 306 449.40 310.63 Fixation 1136475709
367 306 451.80 310.20 Fixation 1136492315
368 307 455.63 309.04 Fixation 1136508963
368 307 457.72 307.56 Fixation 1136525342
369 308 460.70 305.96 Fixation 1136542089
370 308 461.94 306.41 Fixation 1136558686
370 308 465.31 305.63 Saccade 1136575296
370 308 419.98 308.99 Saccade 1136591940
371 309 337.49 326.72 Saccade 1136608447
371 309 238.83 349.56 Saccade 1136624967
372 310 144.57 379.37 Saccade 1136641672
372 310 54.85 414.52 Saccade 1136658339
373 311 -31.28 454.35 Fixation 1136674832
374 312 -96.61 491.42 Fixation 1136691467
374 312 -144.03 513.22 Fixation 1136708089
374 312 -145.89 506.52 Fixation 1136724639
375 313 -145.20 506.33 Fixation 1136741196
376 313 -143.12 498.43 Fixation 1136757858
376 313 -142.56 502.75 Fixation 1136774457
376 313 -140.50 498.14 Fixation 1136791044
377 314 -137.88 493.42 Fixation 1136807598
377 314 -139.95 491.90 Fixation 1136824131
378 315 -139.49 493.36 Fixation 1136840754
378 315 -136.95 493.76 Fixation 1136857460
379 316 -142.45 496.45 Fixation 1136874182
379 316 -143.10 499.19 Saccade 1136890580
380 317 -147.88 497.28 Saccade 1136907172
380 317 -174.70 509.53 Saccade 1136923731
381 318 -208.36 517.50 Saccade 1136940524
381 318 -217.97 525.56 Saccade 1136956943
382 318 -224.05 528.45 Saccade 1136973603
382 318 -227.61 529.70 Saccade 1136990189
383 319 -18.47 455.50 Saccade 1137006636
383 319 110.40 388.97 Saccade 1137023231
384 320 271.94 322.81 Saccade 1137039918
384 320 396.93 283.57 Saccade 1137056572
385 321 486.34 265.42 Saccade 1137073129
385 321 502.53 270.16 Saccade 1137089792
386 322 501.83 271.10 Fixation 1137106338
386 322 497.59 276.38 Fixation 1137122933
387 323 495.12 278.01 Fixation 1137139573
387 323 492.58 279.94 Fixation 1137156201
388 323 490.24 284.89 Fixation 1137172707
389 324 490.48 285.22 Fixation 1137189338
389 324 488.94 285.62 Fixation 1137205944
389 324 489.42 285.99 Fixation 1137222417
390 325 490.03 287.48 Fixation 1137239062
390 325 491.51 288.55 Fixation 1137255689
391 326 493.09 289.98 Fixation 1137272366
391 326 494.24 292.85 Fixation 1137288957
392 327 496.06 291.66 Fixation 1137305495
392 327 499.49 293.42 Fixation 1137322084
393 328 501.27 293.76 Saccade 1137338734
393 328 515.75 301.80 Saccade 1137355373
394 328 519.25 303.04 Saccade 1137371967
394 328 521.87 302.18 Fixation 1137388460
395 329 522.63 298.96 Fixation 1137405166
395 329 522.60 297.84 Fixation 1137421685
396 330 522.22 293.46 Fixation 1137438327
396 330 521.87 287.84 Fixation 1137454819
397 331 521.88 284.85 Fixation 1137471461
397 331 521.98 279.93 Fixation 1137488046
398 332 521.16 277.61 Fixation 1137504734
399 333 521.76 277.10 Fixation 1137521182
399 333 521.58 276.38 Fixation 1137537864
399 333 521.93 273.72 Fixation 1137554360
400 333 520.86 272.55 Fixation 1137571221
400 333 520.72 270.86 Fixation 1137587568
401 334 519.96 270.24 Fixation 1137604196
401 334 520.60 269.70 Fixation 1137620776
402 335 520.73 271.38 Fixation 1137637426
402 335 519.83 273.74 Fixation 1137654108
403 336 521.70 275.66 Fixation 1137670562
403 336 521.92 278.53 Fixation 1137687210
404 337 520.39 283.87 Fixation 1137703874
404 337 521.72 288.90 Fixation 1137720270
405 338 521.08 293.18 Fixation 1137736973
405 338 520.84 296.38 Fixation 1137753638
406 338 519.37 298.87 Fixation 1137770210
406 338 519.94 301.70 Fixation 1137786838
407 339 517.77 302.20 Fixation 1137803332
407 339 516.68 302.31 Fixation 1137819993
408 340 513.92 301.26 Fixation 1137836551
408 340 513.98 299.73 Fixation 1137853133
409 341 511.59 294.45 Fixation 1137869968
409 341 510.79 287.42 Fixation 1137886339
410 342 510.35 282.07 Fixation 1137902950
410 342 509.25 273.41 Fixation 1137919528
411 343 509.20 268.61 Fixation 1137936067
411 343 509.42 260.66 Fixation 1137952742
412 343 510.43 257.19 Fixation 1137969392
412 343 511.04 254.17 Fixation 1137985932
413 344 513.54 251.80 Fixation 1138002926
413 344 515.13 253.81 Fixation 1138019088
414 345 516.75 254.52 Fixation 1138035605
414 345 518.01 260.63 Fixation 1138052147
415 346 520.99 265.05 Fixation 1138069060
415 346 522.14 270.50 Fixation 1138085538
416 347 523.06 275.83 Fixation 1138102182
416 347 522.81 277.03 Saccade 1138118709
417 348 500.28 268.59 Saccade 1138135221
417 348 493.01 269.66 Saccade 1138151823
418 348 492.90 272.33 Fixation 1138168483
418 348 492.01 274.31 Fixation 1138185020
419 349 492.39 278.44 Fixation 1138201703
419 349 493.01 278.79 Fixation 1138218238
420 350 493.45 279.87 Fixation 1138234748
420 350 492.58 279.37 Fixation 1138251402
421 351 492.78 278.77 Fixation 1138268117
421 351 492.28 275.16 Fixation 1138284691
422 352 493.79 270.77 Fixation 1138301271
422 352 494.21 267.45 Fixation 1138317752
423 353 498.42 261.23 Saccade 1138334371
423 353 495.89 258.50 Saccade 1138351719
424 353 444.85 259.33 Saccade 1138367658
424 353 370.32 272.73 Saccade 1138384205
425 354 290.60 286.49 Saccade 1138400797
425 354 216.86 311.49 Saccade 1138417462
426 355 147.02 346.59 Saccade 1138434011
426 355 83.93 400.78 Saccade 1138450542
426 355 27.63 450.63 Saccade 1138467199
427 356 -4.95 487.94 Saccade 1138484474
428 357 9.15 492.37 Fixation 1138500365
428 357 24.07 485.60 Fixation 1138516935
429 358 41.80 478.48 Fixation 1138533491
429 358 58.00 475.98 Fixation 1138550153
430 358 69.99 468.26 Fixation 1138566855
430 358 76.30 463.31 Fixation 1138583343
431 359 80.57 461.49 Fixation 1138599979
431 359 84.95 462.09 Fixation 1138616560
432 360 86.84 461.18 Saccade 1138633061
432 360 79.38 461.26 Saccade 1138649702
433 361 49.88 466.29 Saccade 1138666352
433 361 50.43 467.46 Fixation 1138682984
434 362 48.99 467.53 Fixation 1138699628
434 362 48.52 465.19 Fixation 1138716186
435 363 44.97 465.49 Fixation 1138732603
435 363 43.41 462.83 Fixation 1138749309
436 363 40.28 459.95 Fixation 1138765979
436 363 37.37 457.37 Fixation 1138782574
437 364 31.86 454.91 Blink 1138799058
437 364 24.43 452.62 Blink 1138815651
437 364 101.36 413.94 Blink 1138832208
438 365 188.41 378.06 Blink 1138848875
439 366 300.64 340.51 Blink 1138865483
439 366 393.72 284.06 Blink 1138882134
440 367 NaN NaN Blink 1138898719
440 367 571.21 262.49 Blink 1138915316
441 368 622.96 246.11 Blink 1138931864
441 368 629.54 255.83 Fixation 1138948477
441 368 617.56 260.98 Fixation 1138965125
442 368 602.31 267.99 Fixation 1138982342
443 369 592.57 271.28 Fixation 1138998220
443 369 582.88 276.13 Fixation 1139014833
444 370 575.87 281.82 Fixation 1139031364
444 370 568.20 286.47 Fixation 1139048019
445 371 561.67 291.48 Fixation 1139064786
445 371 557.35 295.63 Fixation 1139081207
446 372 553.82 296.69 Fixation 1139097860
446 372 550.80 297.91 Fixation 1139114440
447 373 546.42 298.79 Fixation 1139130969
447 373 544.43 299.21 Fixation 1139147502
448 373 539.26 295.82 Fixation 1139164231
448 373 535.66 293.32 Fixation 1139180803
449 374 530.84 287.94 Fixation 1139197461
449 374 526.71 287.07 Fixation 1139213955
450 375 523.36 281.79 Fixation 1139230517
450 375 518.18 280.16 Fixation 1139247128
451 376 513.70 277.18 Fixation 1139263864
451 376 510.82 276.10 Fixation 1139280349
452 377 506.95 274.96 Fixation 1139297007
452 377 503.50 275.95 Fixation 1139313576
453 378 500.49 275.49 Fixation 1139330103
453 378 498.66 277.05 Fixation 1139347662
454 378 499.03 276.29 Fixation 1139363369
454 378 501.78 270.16 Fixation 1139380050
455 379 501.89 270.57 Fixation 1139396585
455 379 501.66 271.08 Fixation 1139413190
456 380 500.21 271.98 Fixation 1139429689
456 380 499.63 271.53 Fixation 1139446332
456 380 499.06 273.12 Fixation 1139462802
457 381 498.81 273.90 Fixation 1139479888
458 382 496.99 276.32 Fixation 1139496112
458 382 496.19 277.99 Fixation 1139512687
459 383 496.30 278.94 Fixation 1139529177
459 383 496.67 279.43 Fixation 1139545924
460 383 496.95 279.75 Fixation 1139562596
460 383 495.97 280.73 Fixation 1139579052
461 384 495.93 281.46 Fixation 1139595703
461 384 496.09 280.42 Fixation 1139612312
462 385 496.53 279.43 Fixation 1139628915
462 385 496.61 281.21 Saccade 1139645370
463 386 487.89 284.91 Saccade 1139662203
463 386 487.07 284.57 Saccade 1139678798
464 387 487.99 284.49 Fixation 1139695251
464 387 486.92 286.49 Fixation 1139711963
465 388 487.44 288.89 Fixation 1139728328
465 388 486.81 290.85 Fixation 1139745102
466 388 486.22 292.10 Fixation 1139761789
466 388 487.35 294.46 Fixation 1139778313
467 389 487.12 295.82 Fixation 1139794773
467 389 487.76 298.34 Fixation 1139811443
468 390 488.19 303.24 Fixation 1139828016
468 390 485.88 302.63 Fixation 1139844564
469 391 487.34 303.21 Saccade 1139861133
469 391 494.88 308.08 Saccade 1139877820
470 392 507.51 314.98 Saccade 1139894479
470 392 507.86 314.32 Fixation 1139911100
471 393 508.10 313.48 Fixation 1139927449
471 393 507.85 313.16 Fixation 1139944303
471 393 508.03 312.26 Fixation 1139960848
472 393 507.11 311.05 Fixation 1139977593
473 394 507.83 309.79 Fixation 1139993942
473 394 506.48 306.58 Fixation 1140010576
474 395 505.67 303.12 Fixation 1140027079
474 395 504.43 302.46 Fixation 1140043809
475 396 505.91 300.63 Saccade 1140060539
475 396 555.75 275.02 Saccade 1140076938
476 397 592.62 264.61 Saccade 1140093709
476 397 595.53 262.98 Fixation 1140110153
477 398 597.20 265.30 Fixation 1140126739
477 398 596.40 265.14 Fixation 1140143335
478 398 598.47 267.91 Fixation 1140159982
478 398 597.95 266.59 Fixation 1140176565
479 399 598.59 268.04 Fixation 1140193245
479 399 600.42 268.63 Fixation 1140209725
479 399 600.70 271.51 Fixation 1140226274
480 400 599.82 273.84 Fixation 1140242916
481 401 601.23 274.92 Fixation 1140259607
481 401 600.14 275.65 Fixation 1140276118
482 402 601.22 275.59 Fixation 1140292719
482 402 600.98 274.96 Fixation 1140309317
483 403 600.95 274.30 Fixation 1140325897
483 403 599.35 269.83 Fixation 1140342431
484 403 599.15 266.16 Fixation 1140358974
484 403 598.50 262.74 Fixation 1140375548
485 404 598.58 258.31 Fixation 1140392163
485 404 597.74 255.49 Fixation 1140408776
485 404 597.37 251.74 Fixation 1140425313
486 405 599.26 250.92 Fixation 1140441939
486 405 599.31 249.25 Fixation 1140458573
487 406 600.75 248.73 Fixation 1140475161
488 407 599.93 245.59 Fixation 1140491689
488 407 600.91 243.25 Saccade 1140508298
489 408 590.57 244.45 Saccade 1140524928
489 408 494.45 249.71 Saccade 1140541553
490 408 430.20 262.44 Saccade 1140558175
490 408 416.13 264.96 Saccade 1140574643
491 409 415.46 265.13 Fixation 1140591301
491 409 414.83 263.13 Fixation 1140607903
491 409 414.10 263.46 Fixation 1140624549
492 410 416.20 263.87 Fixation 1140641053
493 411 414.67 263.62 Fixation 1140657676
493 411 414.75 262.39 Fixation 1140674280
494 412 414.50 261.06 Fixation 1140690924
494 412 414.09 259.89 Fixation 1140707418
495 413 415.26 259.41 Fixation 1140724115
495 413 415.75 258.48 Fixation 1140740733
496 413 416.58 259.28 Fixation 1140757393
496 413 416.65 259.45 Fixation 1140774162
497 414 416.40 260.57 Fixation 1140790420
497 414 415.63 261.83 Saccade 1140807227
497 414 419.05 260.69 Saccade 1140823768
498 415 461.14 276.61 Saccade 1140840291
499 416 482.40 285.09 Saccade 1140856876
499 416 484.02 285.02 Fixation 1140873566
500 417 484.27 284.52 Fixation 1140890228
500 417 483.72 281.32 Fixation 1140906733
501 418 483.76 281.48 Fixation 1140923269
501 418 482.95 279.51 Fixation 1140939841
501 418 482.77 279.60 Fixation 1140956599
502 418 483.56 279.03 Fixation 1140973221
503 419 482.87 279.41 Fixation 1140989721
503 419 482.29 279.61 Fixation 1141006349
503 419 483.04 280.07 Fixation 1141022819
504 420 481.92 280.86 Fixation 1141039598
505 421 481.67 280.01 Fixation 1141056175
505 421 483.60 281.89 Fixation 1141072903
506 422 483.22 281.76 Fixation 1141089315
506 422 485.12 284.11 Fixation 1141105969
507 422 484.65 284.90 Fixation 1141122449
507 422 485.42 284.62 Fixation 1141138987
508 423 486.33 284.63 Fixation 1141155642
508 423 486.22 284.99 Fixation 1141172322
509 424 486.21 285.22 Fixation 1141188974
509 424 488.10 283.50 Fixation 1141205502
509 424 488.21 284.49 Fixation 1141222045
510 425 487.71 284.62 Fixation 1141238708
511 426 488.35 284.15 Fixation 1141255322
511 426 488.41 284.42 Fixation 1141271822
512 427 488.98 286.83 Fixation 1141288451
512 427 486.71 286.68 Fixation 1141305033
513 428 485.41 289.16 Saccade 1141321663
513 428 460.67 280.24 Saccade 1141338255
514 428 449.44 280.86 Saccade 1141354782
514 428 449.01 279.42 Fixation 1141371419
515 429 446.81 276.79 Fixation 1141388104
515 429 447.22 277.85 Fixation 1141404702
515 429 447.23 276.97 Fixation 1141421148
516 430 445.85 278.00 Fixation 1141437840
516 430 445.95 277.89 Fixation 1141454488
517 431 445.16 277.15 Fixation 1141471052
518 432 443.27 276.15 Fixation 1141487605
518 432 442.25 276.28 Fixation 1141504198
518 432 441.80 276.51 Fixation 1141520753
519 433 441.71 274.85 Fixation 1141537415
520 433 441.00 275.39 Fixation 1141553966
520 433 440.52 274.00 Fixation 1141570672
521 434 440.61 274.47 Fixation 1141587212
521 434 439.57 274.13 Fixation 1141603822
521 434 440.32 273.68 Fixation 1141620376
522 435 439.30 276.32 Fixation 1141636947
523 436 439.44 278.02 Fixation 1141653420
523 436 440.23 278.28 Saccade 1141670137
524 437 470.43 277.96 Saccade 1141686745
524 437 489.11 281.74 Saccade 1141703292
524 437 489.79 280.94 Fixation 1141719974
525 438 491.60 281.32 Fixation 1141736494
526 438 491.43 281.58 Fixation 1141753181
526 438 491.99 282.47 Fixation 1141769637
527 439 491.17 282.13 Fixation 1141786344
527 439 491.46 282.98 Fixation 1141802981
527 439 492.51 282.25 Fixation 1141819636
528 440 492.13 282.19 Fixation 1141836137
528 440 491.46 282.23 Fixation 1141852568
529 441 493.19 282.03 Fixation 1141869303
